4.064520001411437988e-01,1.426245570182800293e-01,2.761072516441345215e-01,-2.863414585590362549e-01,-2.787687182426452637e-01,-2.831413447856903076e-01,1.990928314626216888e-02,-4.471406340599060059e-02,4.826103150844573975e-02,-6.481504440307617188e-02,1.305010318756103516e-01,-1.978426426649093628e-01,-1.753630191087722778e-01
1.228390038013458252e-01,-1.525674164295196533e-01,-3.952816724777221680e-01,-2.780755460262298584e-01,1.058930531144142151e-01,-5.108603835105895996e-01,2.183757573366165161e-01,3.382623195648193359e-01,-3.056492470204830170e-02,2.729587852954864502e-01,1.794989705085754395e-01,3.081861138343811035e-01,-2.534927725791931152e-01
-1.103896126151084900e-01,-1.317091584205627441e-01,2.371500432491302490e-01,-1.947465538978576660e-01,-2.273526638746261597e-01,-5.302327126264572144e-02,-9.617716819047927856e-02,5.296672880649566650e-02,1.441450119018554688e-01,1.648481935262680054e-01,8.054475486278533936e-02,7.738953828811645508e-02,-3.257753849029541016e-01
1.481683254241943359e-01,-1.443596333265304565e-01,-4.022305831313133240e-02,7.185233235359191895e-01,3.671503663063049316e-01,-1.912250071763992310e-01,-2.276794761419296265e-01,-1.236578077077865601e-01,-1.794863939285278320e-01,-2.892309427261352539e-01,-5.413201451301574707e-01,3.072023391723632812e-01,2.227183058857917786e-02
-1.244784519076347351e-01,-1.089956611394882202e-01,3.829571604728698730e-01,2.943834662437438965e-01,6.158849596977233887e-02,2.491080164909362793e-01,4.632505401968955994e-02,-4.516316950321197510e-02,-1.452864259481430054e-01,-2.063564062118530273e-01,2.225715219974517822e-01,-2.219189554452896118e-01,3.007901012897491455e-01
-9.299182891845703125e-02,2.657214105129241943e-01,6.557036191225051880e-02,-1.197125166654586792e-01,1.627002656459808350e-01,-3.172913789749145508e-01,3.890714943408966064e-01,-1.198031678795814514e-01,4.142878949642181396e-01,2.061315476894378662e-01,2.535264790058135986e-01,-2.812699377536773682e-01,-2.342303097248077393e-01
-3.348132371902465820e-01,2.243397571146488190e-02,-3.454568088054656982e-01,-1.646387577056884766e-01,-3.476288914680480957e-01,-2.367576211690902710e-01,-2.828993797302246094e-01,2.437520772218704224e-01,-3.562180399894714355e-01,1.512820571660995483e-01,5.170361325144767761e-02,-1.300929784774780273e-01,-4.551782086491584778e-02
3.501459062099456787e-01,-2.603837251663208008e-01,-1.268089711666107178e-01,3.286279737949371338e-01,1.400939077138900757e-01,-2.997572720050811768e-02,-1.163818314671516418e-01,-1.363718360662460327e-01,6.795525550842285156e-02,-2.682246081531047821e-02,-2.610263787209987640e-02,2.457754015922546387e-01,2.665829360485076904e-01
2.602041326463222504e-02,-3.290501609444618225e-02,-2.486759126186370850e-01,-3.074717707931995392e-02,1.234190259128808975e-02,-1.981981992721557617e-01,-3.513434231281280518e-01,-2.213387787342071533e-01,1.631682515144348145e-01,-1.622539907693862915e-01,-1.759822070598602295e-01,9.621500037610530853e-03,-4.173451662063598633e-02
2.817678451538085938e-01,-1.798315644264221191e-01,2.742020785808563232e-01,-4.597868621349334717e-01,-2.213105857372283936e-01,-2.711169421672821045e-01,1.085848361253738403e-01,1.871776133775711060e-01,-1.228330377489328384e-02,7.080803811550140381e-02,1.254543066024780273e-01,-3.363692760467529297e-01,-6.403029710054397583e-02
1.777061969041824341e-01,-1.136548221111297607e-01,-2.146162241697311401e-01,3.439407348632812500e-01,2.689423598349094391e-02,1.729059033095836639e-02,-4.959484562277793884e-02,-8.580481261014938354e-02,1.904376223683357239e-02,-1.800681948661804199e-01,-1.291567832231521606e-01,1.978678107261657715e-01,-5.351590365171432495e-02
-1.830414235591888428e-01,2.200707644224166870e-01,1.149397790431976318e-01,-3.164967596530914307e-01,2.161917239427566528e-01,-3.373633697628974915e-02,3.979797065258026123e-01,-1.549544632434844971e-01,3.137181326746940613e-02,1.470869928598403931e-01,-3.549806177616119385e-01,-1.027756705880165100e-01,-1.274319738149642944e-01
-1.130191311240196228e-01,-3.091362714767456055e-01,-1.949379891157150269e-01,6.328809857368469238e-01,3.556490242481231689e-01,-1.507665067911148071e-01,-1.742727011442184448e-01,-3.622988462448120117e-01,2.541136443614959717e-01,7.501724362373352051e-02,-2.993521094322204590e-01,1.336963176727294922e-01,2.073924057185649872e-02
2.185730934143066406e-01,1.043588146567344666e-01,-7.361041754484176636e-02,-3.995945155620574951e-01,-3.133953213691711426e-01,-3.131892681121826172e-01,-1.347237378358840942e-01,-1.753532439470291138e-01,9.451966732740402222e-02,1.267982423305511475e-01,2.704246342182159424e-01,-1.769270598888397217e-01,4.839927703142166138e-02
-2.472208738327026367e-01,-2.878144681453704834e-01,1.068126857280731201e-01,3.597637116909027100e-01,2.146039605140686035e-01,2.821888923645019531e-01,-4.054290950298309326e-01,-9.127878397703170776e-02,-7.251477241516113281e-02,-2.507667839527130127e-01,-3.359522521495819092e-01,1.138397082686424255e-01,2.709578871726989746e-01
2.479084730148315430e-01,3.205430209636688232e-01,3.276474401354789734e-02,-4.989848434925079346e-01,1.773219853639602661e-01,-2.318919748067855835e-01,4.121786653995513916e-01,3.824409842491149902e-02,2.533869743347167969e-01,3.082007467746734619e-01,2.660557627677917480e-01,-1.472808420658111572e-01,2.403801381587982178e-01
3.305462300777435303e-01,-1.641134172677993774e-02,1.758628487586975098e-01,-3.235458433628082275e-01,-4.245580732822418213e-01,-2.236231863498687744e-01,-1.403198242187500000e-01,-8.203364908695220947e-02,2.288175821304321289e-01,3.302372992038726807e-01,3.422932326793670654e-01,-2.154318094253540039e-01,-7.220544666051864624e-02
3.467193841934204102e-01,2.423237562179565430e-01,1.218727678060531616e-01,-3.568412661552429199e-01,-3.219611644744873047e-01,-1.969913989305496216e-01,2.371255755424499512e-01,-3.344792500138282776e-02,2.195841223001480103e-01,2.553396224975585938e-01,1.671721786260604858e-01,8.751692250370979309e-03,-1.839219480752944946e-01
2.401702851057052612e-01,-2.947544492781162262e-02,-1.336108054965734482e-02,2.728931605815887451e-01,9.472830593585968018e-02,-5.669223666191101074e-01,2.208257466554641724e-01,6.302703171968460083e-02,3.919030129909515381e-01,-1.087349355220794678e-01,-1.686243563890457153e-01,-2.388399690389633179e-01,-7.863966375589370728e-02
2.232703268527984619e-01,2.696180641651153564e-01,2.612986862659454346e-01,-3.333664238452911377e-01,-3.062313199043273926e-01,-2.069467157125473022e-01,-1.524421274662017822e-01,-1.353647857904434204e-01,-2.238419950008392334e-01,1.284575760364532471e-01,1.786244660615921021e-01,8.201253414154052734e-02,-4.083083942532539368e-03
3.284023404121398926e-01,8.973485231399536133e-02,1.993196010589599609e-01,-1.580499559640884399e-01,2.785885334014892578e-01,1.585874855518341064e-01,4.708153381943702698e-02,-2.712942287325859070e-02,1.030650287866592407e-01,-6.127326935529708862e-02,-1.939032971858978271e-01,2.346542477607727051e-01,3.227505087852478027e-02
-2.224343419075012207e-01,-3.066315650939941406e-01,1.553776115179061890e-01,-4.460278749465942383e-01,-1.340420395135879517e-01,3.018015027046203613e-01,1.685232818126678467e-01,2.817301750183105469e-01,5.548701062798500061e-02,2.416772097349166870e-01,4.737025499343872070e-02,-6.452063471078872681e-02,-2.709629237651824951e-01
-3.633248805999755859e-01,-6.831984966993331909e-02,-1.543670147657394409e-01,1.908113956451416016e-01,-1.517074853181838989e-01,-5.636041611433029175e-02,1.095695942640304565e-01,-1.069703102111816406e-01,5.264380946755409241e-02,-2.999594807624816895e-01,-4.156317114830017090e-01,2.396585606038570404e-02,-7.560462504625320435e-02
2.922339364886283875e-03,3.303939402103424072e-01,-2.009920030832290649e-01,-1.716369688510894775e-01,-4.574865847826004028e-02,1.542557030916213989e-02,1.100712195038795471e-01,4.380095750093460083e-02,-1.487848013639450073e-01,5.506944656372070312e-02,1.662208735942840576e-01,2.498425394296646118e-01,-4.991878569126129150e-02
1.243982911109924316e-01,1.591480821371078491e-01,1.659201383590698242e-01,6.488098949193954468e-02,-5.616763234138488770e-01,-2.378565073013305664e-01,2.023173868656158447e-01,7.026317715644836426e-02,1.186727657914161682e-01,3.952807560563087463e-02,1.096627190709114075e-01,-1.536844223737716675e-01,-4.720472916960716248e-02
-1.543544977903366089e-01,9.144971519708633423e-02,-3.338859677314758301e-01,-1.257528215646743774e-01,2.041463553905487061e-01,-2.208961695432662964e-01,-1.379589666612446308e-03,-3.150731325149536133e-02,-9.563885629177093506e-02,2.881859540939331055e-01,4.685915540903806686e-03,2.870893478393554688e-01,-2.110874056816101074e-01
-1.250278353691101074e-01,-1.031021699309349060e-01,3.517221510410308838e-01,2.913063764572143555e-01,3.036629557609558105e-01,3.631103634834289551e-01,1.872606128454208374e-01,-1.724692806601524353e-02,-3.364617824554443359e-01,-3.071050941944122314e-01,-3.461017608642578125e-01,-1.952177882194519043e-01,1.776074618101119995e-01
2.403030693531036377e-01,1.767516434192657471e-01,4.332346469163894653e-02,-4.903880059719085693e-01,-3.496905565261840820e-01,-4.047044217586517334e-01,6.906141340732574463e-02,2.404278069734573364e-01,2.177838534116744995e-01,1.261106282472610474e-01,5.665304064750671387e-01,1.474334020167589188e-02,-2.575975656509399414e-01
-3.417276144027709961e-01,-1.134192794561386108e-01,1.087557375431060791e-01,1.384847909212112427e-01,1.522921472787857056e-01,1.633105874061584473e-01,-9.588227421045303345e-02,8.222099393606185913e-02,2.846244871616363525e-01,-2.708610594272613525e-01,-9.510537981986999512e-02,3.741928040981292725e-01,1.132323220372200012e-01
4.131806790828704834e-01,-2.788975648581981659e-02,1.748379766941070557e-01,2.908550016582012177e-02,5.477706342935562134e-02,4.647871851921081543e-02,2.411901354789733887e-01,-1.035687327384948730e-01,-1.555553358048200607e-02,1.656519025564193726e-01,-1.278804093599319458e-01,1.112681031227111816e-01,-2.364567071199417114e-01
2.826874554157257080e-01,-3.542328625917434692e-02,-5.200002342462539673e-02,-3.659030795097351074e-02,3.068788945674896240e-01,-2.111270129680633545e-01,2.320180982351303101e-01,-4.364155232906341553e-01,2.707445919513702393e-01,-1.961118727922439575e-01,-3.287213295698165894e-02,-2.355299741029739380e-01,-1.899587213993072510e-01
-3.160657286643981934e-01,7.179956138134002686e-02,-2.134495526552200317e-01,5.806602239608764648e-01,2.390548139810562134e-01,1.634781807661056519e-01,-3.116706907749176025e-01,-8.278641104698181152e-02,-1.858362704515457153e-01,-9.749371558427810669e-02,-1.422174274921417236e-01,5.192762240767478943e-02,2.518573105335235596e-01
-1.781518161296844482e-01,-2.776181697845458984e-01,6.272615492343902588e-02,1.422908306121826172e-01,-1.369006037712097168e-01,4.689181149005889893e-01,-1.734452694654464722e-01,-8.054137974977493286e-02,-6.568218022584915161e-02,-1.790245473384857178e-01,-4.003037214279174805e-01,1.270478218793869019e-01,-1.012448072433471680e-01
-2.471404820680618286e-01,2.601687312126159668e-01,-2.922939062118530273e-01,-6.149280071258544922e-01,-3.930625617504119873e-01,-1.256824880838394165e-01,3.607180714607238770e-01,9.442360699176788330e-02,4.743765667080879211e-02,1.317530637606978416e-03,4.708037078380584717e-01,-2.090333104133605957e-01,-5.063629895448684692e-02
-2.841101586818695068e-01,-2.233395874500274658e-01,1.255673468112945557e-01,5.987489819526672363e-01,-2.045302465558052063e-02,2.085491418838500977e-01,-3.852504789829254150e-01,-1.034506689757108688e-02,-2.091426849365234375e-01,-3.800099790096282959e-01,-4.404017031192779541e-01,3.148174583911895752e-01,1.977209597826004028e-01
3.717767819762229919e-02,-3.191374242305755615e-01,-1.796357780694961548e-01,2.682698667049407959e-01,-2.287806272506713867e-01,-2.185861617326736450e-01,-4.075856506824493408e-02,1.182021200656890869e-01,1.883804351091384888e-01,6.689071189612150192e-03,-3.171017765998840332e-01,1.031540334224700928e-01,-3.661613166332244873e-02
8.650169521570205688e-02,-3.548223376274108887e-01,3.412627875804901123e-01,1.952334046363830566e-01,-3.302576020359992981e-03,3.130769431591033936e-01,-3.385911285877227783e-01,9.714782238006591797e-02,-1.509035378694534302e-01,-3.470985293388366699e-01,-3.749338984489440918e-01,2.449475415050983429e-02,-1.592679321765899658e-01
-1.973493695259094238e-01,-1.094133406877517700e-01,1.252320855855941772e-01,2.007243037223815918e-01,3.096390962600708008e-01,5.755575299263000488e-01,-9.798737615346908569e-02,-2.789794206619262695e-01,-3.421493768692016602e-01,-2.239453792572021484e-01,-3.404569029808044434e-01,-1.535091996192932129e-01,1.008584573864936829e-01
-3.605606555938720703e-01,-3.211289644241333008e-01,3.448304533958435059e-01,-1.795570105314254761e-01,9.810288250446319580e-02,4.638819992542266846e-01,1.624443754553794861e-02,-8.639650046825408936e-02,-3.559154272079467773e-01,-1.952729374170303345e-02,-4.538268595933914185e-02,-2.036931216716766357e-01,-1.878672093152999878e-01
1.264681071043014526e-01,-2.237609475851058960e-01,-3.570274114608764648e-01,1.296348124742507935e-01,1.981887370347976685e-01,1.030088737607002258e-01,-2.886575460433959961e-01,-3.321766555309295654e-01,2.965117692947387695e-01,8.522526919841766357e-02,-1.750314086675643921e-01,1.632451713085174561e-01,1.695103943347930908e-01
2.284760586917400360e-02,-5.348590016365051270e-02,-2.769598364830017090e-01,4.498521983623504639e-01,3.124929964542388916e-01,-1.211484074592590332e-01,-1.183735206723213196e-01,3.566005080938339233e-02,-1.347870081663131714e-01,4.973819851875305176e-02,-3.322091698646545410e-01,-1.860718727111816406e-01,7.490514963865280151e-02
-4.281327724456787109e-01,1.700209826231002808e-01,-2.013488709926605225e-01,4.576047658920288086e-01,3.661102056503295898e-01,3.373460769653320312e-01,-9.886180050671100616e-03,-1.438131779432296753e-01,-2.378917038440704346e-01,4.840571805834770203e-02,-5.316821336746215820e-01,1.498008072376251221e-01,1.205379888415336609e-01
2.563012242317199707e-01,-2.867893278598785400e-01,2.306777536869049072e-01,2.436653524637222290e-01,-1.144672781229019165e-01,3.073439002037048340e-02,-2.881291210651397705e-01,1.036151051521301270e-01,-1.703388690948486328e-01,7.287959754467010498e-02,-2.638545036315917969e-01,2.634209692478179932e-01,-9.086679667234420776e-02
-4.215583950281143188e-02,-8.137290179729461670e-02,-2.277904897928237915e-01,4.584631621837615967e-01,-2.105343341827392578e-01,-3.404050469398498535e-01,9.253052063286304474e-03,-3.579600155353546143e-02,2.718815207481384277e-01,-1.589945405721664429e-01,-7.204818539321422577e-03,-1.593176424503326416e-01,7.362767308950424194e-02
-1.631525009870529175e-01,-6.894059479236602783e-03,-7.598388195037841797e-02,5.221526026725769043e-01,3.156060576438903809e-01,1.532508730888366699e-01,3.222186118364334106e-02,-2.402611672878265381e-01,7.162360846996307373e-02,-3.296636343002319336e-01,-6.818630695343017578e-01,1.663012355566024780e-01,1.744539886713027954e-01
2.091197967529296875e-01,7.023224234580993652e-02,1.972360610961914062e-01,2.535668574273586273e-02,4.558522105216979980e-01,2.009067684412002563e-01,2.563782930374145508e-01,-5.252462625503540039e-01,1.667175590991973877e-01,-2.820259928703308105e-01,-3.067624270915985107e-01,-8.890721201896667480e-02,1.313750743865966797e-01
4.136044532060623169e-02,-1.383576393127441406e-01,-8.645491674542427063e-03,8.740751147270202637e-01,3.526749014854431152e-01,2.103636041283607483e-02,-3.612074255943298340e-01,-6.210725009441375732e-02,-1.572449207305908203e-01,-3.432066440582275391e-01,-2.203441709280014038e-01,-1.007716581225395203e-01,1.352741271257400513e-01
-1.991508901119232178e-01,-2.864515781402587891e-01,2.680262327194213867e-01,2.667475640773773193e-01,-1.737758368253707886e-01,6.278559565544128418e-01,8.238407224416732788e-02,2.521958351135253906e-01,-3.728183507919311523e-01,-2.268854379653930664e-01,3.096764162182807922e-02,-9.821880608797073364e-02,-3.639275953173637390e-02
4.632527828216552734e-01,1.141921151429414749e-02,2.336901240050792694e-02,-4.068855643272399902e-01,1.112369820475578308e-01,-1.144504547119140625e-02,1.940403878688812256e-01,7.048612833023071289e-02,-1.042688414454460144e-01,-1.492451429367065430e-01,2.064710296690464020e-02,-2.387535423040390015e-01,1.763006858527660370e-02
1.066357046365737915e-01,-1.195972785353660583e-01,-2.860105633735656738e-01,4.318856596946716309e-01,1.298987567424774170e-01,3.616266697645187378e-02,-4.643024504184722900e-01,1.033123508095741272e-01,9.611680358648300171e-02,3.159843012690544128e-02,-2.816808819770812988e-01,-2.295423895120620728e-01,1.627981215715408325e-01
-3.064559102058410645e-01,5.645330622792243958e-02,-1.335439682006835938e-01,1.265240758657455444e-01,3.200170099735260010e-01,4.160659015178680420e-01,-1.541472524404525757e-01,5.641638115048408508e-02,-1.139080822467803955e-01,-2.741193585097789764e-02,-3.955700248479843140e-02,5.700105801224708557e-02,1.355520784854888916e-01
7.185290753841400146e-02,-5.057082977145910263e-03,1.547764241695404053e-01,-7.297752890735864639e-03,2.279101312160491943e-01,-1.767843589186668396e-02,-2.593966126441955566e-01,-4.084173142910003662e-01,2.529181540012359619e-01,-1.508447229862213135e-01,-2.218385934829711914e-01,-5.103364959359169006e-02,2.541483938694000244e-01
-2.249431461095809937e-01,-2.248674929141998291e-01,-6.957002915441989899e-03,6.508105993270874023e-01,1.865745484828948975e-01,3.680429458618164062e-01,-3.895988762378692627e-01,1.142864599823951721e-01,4.690669476985931396e-02,1.205296739935874939e-01,-2.366340756416320801e-01,4.099348932504653931e-02,2.129997462034225464e-01
