1.481126695871353149e-01
-2.979683876037597656e-02
1.100295111536979675e-01
-2.737794443964958191e-02
2.628953009843826294e-02
-4.590070620179176331e-02
1.283767074346542358e-02
3.539863973855972290e-02
-1.191132217645645142e-01
1.110977232456207275e-01
-2.300747931003570557e-01
1.373826265335083008e-01
6.874054670333862305e-02
1.386592388153076172e-01
-2.608983777463436127e-02
-1.413147002458572388e-01
-2.153220176696777344e-01
2.582540810108184814e-01
1.294517666101455688e-01
2.580009996891021729e-01
6.586515903472900391e-02
-2.073325514793395996e-01
-8.664328604936599731e-02
-3.717289492487907410e-02
-2.527904871385544538e-04
-1.751369088888168335e-01
-2.223663330078125000e-01
-1.673432737588882446e-01
7.588199526071548462e-02
2.552567794919013977e-02
-1.227789968252182007e-01
-2.080576866865158081e-01
6.577651947736740112e-02
1.396311968564987183e-01
-2.023327201604843140e-01
-2.074725925922393799e-01
-7.943038642406463623e-02
-1.223622336983680725e-01
7.896927744150161743e-02
-1.866910755634307861e-01
1.442462056875228882e-01
-2.774153649806976318e-02
7.450672239065170288e-02
2.223731130361557007e-01
1.192769408226013184e-01
-2.678485214710235596e-02
2.861965633928775787e-02
2.088204473257064819e-01
-7.454065233469009399e-02
2.634457349777221680e-01
2.295708954334259033e-01
1.417692601680755615e-01
-1.548947691917419434e-01
8.316053450107574463e-02
8.900799602270126343e-02
-2.797885052859783173e-02
1.634964533150196075e-02
2.303510457277297974e-01
1.928783059120178223e-01
-5.988208949565887451e-02
2.517553232610225677e-02
1.692449152469635010e-01
-6.195442285388708115e-03
-3.063065372407436371e-02
