-5.788419768214225769e-02,-6.418269127607345581e-02,-1.674011200666427612e-01,8.396226912736892700e-02,3.519247844815254211e-02,3.559922799468040466e-02,-1.849874481558799744e-02,4.265670478343963623e-01,-2.018764168024063110e-01,-4.907111451029777527e-02,-1.239638775587081909e-01,-4.351325333118438721e-02,-5.152292177081108093e-02,-9.471861273050308228e-02,1.680833473801612854e-02,8.455805480480194092e-02,2.262429893016815186e-02,3.286849707365036011e-02,2.072374708950519562e-02,7.186240702867507935e-02,-5.662377458065748215e-03,9.935338795185089111e-02,-1.124143078923225403e-01,7.262136787176132202e-02,-1.256465166807174683e-01,2.150098383426666260e-01,-3.510358035564422607e-01,-3.732365667819976807e-01,-1.513445824384689331e-01,5.625781789422035217e-02,-3.334677517414093018e-01,1.263221204280853271e-01,-7.600723206996917725e-02,1.831071376800537109e-01,-1.655026972293853760e-01,-7.766138762235641479e-02,-9.324586018919944763e-03,4.233706369996070862e-02,-2.015874348580837250e-02,3.073068149387836456e-02,-1.629536412656307220e-02,-2.406068705022335052e-02,1.467114537954330444e-01,3.121539652347564697e-01,-1.105822175741195679e-01,1.432901322841644287e-01,1.260521709918975830e-01,2.117639482021331787e-01,5.702600255608558655e-02,1.742941737174987793e-01,-5.520480871200561523e-02,-3.239328414201736450e-02,1.793209016323089600e-01,9.806018322706222534e-02,1.259208470582962036e-01,3.081437051296234131e-01,5.804144963622093201e-02,1.007710397243499756e-01,1.701489388942718506e-01,-9.871799498796463013e-02,1.262990683317184448e-01,8.484369516372680664e-02,-5.717609450221061707e-02,9.106612205505371094e-02
-1.022469326853752136e-01,5.128609389066696167e-02,-1.821676343679428101e-01,3.537506610155105591e-02,-8.340001851320266724e-02,8.025319129228591919e-02,-1.055132821202278137e-01,1.285275965929031372e-01,4.490086808800697327e-02,6.265519652515649796e-03,1.025040000677108765e-01,2.811937592923641205e-02,-1.467943340539932251e-01,2.560918778181076050e-02,6.238592788577079773e-02,-1.061783172190189362e-02,-1.839883923530578613e-01,-1.491782367229461670e-01,1.600197106599807739e-01,5.501820892095565796e-02,-1.867621392011642456e-01,8.469012565910816193e-03,2.759429439902305603e-02,8.039090782403945923e-02,3.185930475592613220e-02,1.389911919832229614e-01,-1.327059715986251831e-01,-2.621522545814514160e-01,-2.670223265886306763e-02,-5.407901853322982788e-02,-1.605056785047054291e-02,1.568147391080856323e-01,-1.217633485794067383e-01,6.453289836645126343e-02,-4.883934929966926575e-02,2.030439861118793488e-02,2.402729541063308716e-02,8.094124495983123779e-02,-8.057548850774765015e-02,1.123174428939819336e-01,-5.675780121237039566e-03,-2.515690028667449951e-02,8.594092726707458496e-02,5.256015434861183167e-02,-8.652100712060928345e-02,1.360785812139511108e-01,-3.224684298038482666e-02,1.972798109054565430e-01,2.332002297043800354e-02,-8.042259514331817627e-02,-5.012591555714607239e-02,1.751521229743957520e-02,-7.092635333538055420e-02,1.480405181646347046e-01,7.641029357910156250e-02,2.725543975830078125e-01,2.678441405296325684e-01,1.571693271398544312e-01,-8.303093910217285156e-02,-3.288864716887474060e-02,9.141340851783752441e-02,-1.106318607926368713e-01,3.344333916902542114e-02,8.462100476026535034e-02
1.015811711549758911e-01,6.598573923110961914e-02,9.112626314163208008e-02,-1.195335164666175842e-01,-1.262869033962488174e-02,-1.801013797521591187e-01,-7.027108687907457352e-03,-8.082282543182373047e-02,-1.818659901618957520e-02,6.535269320011138916e-02,9.696929901838302612e-02,3.178030624985694885e-02,1.410133540630340576e-01,-4.942184686660766602e-02,4.277698323130607605e-02,-3.907861188054084778e-02,3.116609342396259308e-02,-3.644973412156105042e-02,-8.961261808872222900e-02,1.050911620259284973e-01,-6.449296325445175171e-02,-1.023656278848648071e-01,-7.141640782356262207e-02,-8.717148005962371826e-02,1.085753589868545532e-01,-1.332680135965347290e-01,-1.052396520972251892e-01,-1.237872540950775146e-01,-6.331765558570623398e-03,-7.668694853782653809e-02,4.217382147908210754e-02,-1.089951694011688232e-01,2.218115925788879395e-01,1.089921742677688599e-01,1.236679255962371826e-01,-1.480064541101455688e-02,1.475452333688735962e-01,6.502775847911834717e-02,1.389452815055847168e-01,8.826486766338348389e-02,-9.725894778966903687e-02,3.732419386506080627e-02,1.190623342990875244e-01,-7.973068952560424805e-02,9.076204150915145874e-03,-1.121460422873497009e-01,-1.189238056540489197e-01,-1.582079380750656128e-02,9.519038721919059753e-03,7.158156484365463257e-02,-1.412600371986627579e-02,-4.456169903278350830e-02,2.013287506997585297e-02,-7.022704184055328369e-02,-1.286449730396270752e-01,-1.011302769184112549e-01,-1.391073595732450485e-02,-1.197167038917541504e-01,9.177229553461074829e-02,-2.056467905640602112e-02,-1.207759082317352295e-01,-2.920376881957054138e-02,-1.162454709410667419e-01,-1.314172446727752686e-01
3.373581683263182640e-03,-1.182776177302002907e-03,5.360117182135581970e-02,7.741817831993103027e-02,-1.116696000099182129e-01,-1.809484697878360748e-02,7.449780404567718506e-02,-1.304614245891571045e-01,-9.205643832683563232e-02,9.817812591791152954e-02,-1.594125330448150635e-01,4.225824028253555298e-02,4.286404326558113098e-02,-3.155456483364105225e-02,-5.969328805804252625e-02,-7.582445442676544189e-02,1.934461854398250580e-02,1.818895637989044189e-01,6.459715217351913452e-02,5.525561794638633728e-02,-5.197719484567642212e-02,9.928666055202484131e-02,-5.736103653907775879e-02,-9.285693615674972534e-02,2.312501333653926849e-02,-6.490741856396198273e-03,1.577099263668060303e-01,1.880356925539672375e-03,5.638971924781799316e-02,-9.161843359470367432e-02,-1.353837996721267700e-01,7.736401259899139404e-02,-1.205268427729606628e-01,-1.177023127675056458e-01,6.035985052585601807e-02,-1.058110967278480530e-01,1.560966372489929199e-01,-7.877869904041290283e-02,-6.514396518468856812e-02,-9.891218692064285278e-02,-8.545045554637908936e-02,7.923392951488494873e-02,2.415492534637451172e-01,-5.041557922959327698e-02,3.121514245867729187e-02,5.523087456822395325e-03,-3.199364244937896729e-02,-2.849144041538238525e-01,5.942526459693908691e-02,-1.679877489805221558e-01,3.546863049268722534e-02,1.577005386352539062e-01,4.131427779793739319e-02,-3.441929444670677185e-02,4.238449409604072571e-02,4.893600568175315857e-02,-1.333955526351928711e-01,-1.285474449396133423e-01,4.921744577586650848e-03,-5.440904945135116577e-02,1.240287348628044128e-02,9.533687680959701538e-02,9.223096072673797607e-02,-5.752740055322647095e-02
-1.071629747748374939e-01,1.895618736743927002e-01,-1.144172102212905884e-01,1.272903680801391602e-01,2.325182221829891205e-02,2.207066491246223450e-02,-3.507710620760917664e-02,-4.870221018791198730e-02,1.087726950645446777e-01,2.016305923461914062e-02,3.310801461338996887e-02,5.140295997262001038e-02,-1.191971227526664734e-01,2.487360127270221710e-02,8.507309854030609131e-02,1.790346801280975342e-01,-1.469956338405609131e-01,-7.026474457234144211e-03,-5.200021341443061829e-02,8.561284095048904419e-02,8.732043206691741943e-02,1.154471859335899353e-01,2.686552703380584717e-02,-1.028727889060974121e-01,-1.702617555856704712e-01,9.766137599945068359e-02,-8.559447526931762695e-02,7.813518494367599487e-02,1.724417693912982941e-02,3.734466806054115295e-02,1.647478342056274414e-01,-2.721493691205978394e-02,2.848481573164463043e-02,-8.721231669187545776e-02,4.168628901243209839e-02,-9.573069959878921509e-02,8.841085247695446014e-03,7.833219319581985474e-02,-1.332406997680664062e-01,1.618663817644119263e-01,9.416727721691131592e-02,6.679989863187074661e-03,-1.299240589141845703e-01,4.435361549258232117e-02,-1.260126680135726929e-01,2.509205229580402374e-02,-4.388995468616485596e-03,3.081327974796295166e-01,-3.356487676501274109e-02,-2.547668991610407829e-04,6.720164418220520020e-02,-3.770702332258224487e-02,6.040620803833007812e-02,1.548127830028533936e-01,6.826165318489074707e-02,6.468648556619882584e-03,2.602561414241790771e-01,8.317263424396514893e-02,1.073506101965904236e-01,1.468520015478134155e-01,-1.329669654369354248e-01,-1.198289841413497925e-01,1.696097552776336670e-01,1.013242080807685852e-01
2.280200459063053131e-02,-1.871496811509132385e-02,5.729799345135688782e-02,-2.362554147839546204e-02,3.880820423364639282e-02,1.048002094030380249e-01,1.354502886533737183e-01,-8.005579002201557159e-03,1.599619835615158081e-01,6.729742139577865601e-02,-2.864155918359756470e-02,1.066363975405693054e-01,1.218617931008338928e-01,-1.223550066351890564e-01,8.966649323701858521e-02,-2.095113322138786316e-02,-1.901742666959762573e-01,-1.217164248228073120e-01,-2.659963443875312805e-02,2.083019167184829712e-02,4.540041089057922363e-02,1.120645701885223389e-01,-1.104933992028236389e-01,1.233310475945472717e-01,-1.176229044795036316e-01,-1.916262134909629822e-02,9.824156761169433594e-03,7.033075392246246338e-02,-2.558190748095512390e-02,-1.000962406396865845e-01,-1.574059426784515381e-01,-4.029459133744239807e-02,-2.799746394157409668e-02,-8.890745788812637329e-02,-1.452971398830413818e-01,-1.113735064864158630e-01,8.450552076101303101e-02,1.914065796881914139e-03,4.552032798528671265e-02,-6.008753553032875061e-03,4.420288279652595520e-02,8.593497797846794128e-03,-7.287072390317916870e-02,1.295928806066513062e-01,-1.337666809558868408e-01,-6.284838169813156128e-02,1.765912920236587524e-01,9.448426216840744019e-02,-4.152559861540794373e-02,-1.204780116677284241e-01,1.399219483137130737e-01,4.198204353451728821e-02,-1.134931743144989014e-01,1.862778067588806152e-01,-3.735851868987083435e-02,8.583335578441619873e-02,3.611389175057411194e-02,1.029942259192466736e-01,-5.781634151935577393e-02,8.532586693763732910e-02,2.620174363255500793e-02,-1.467503309249877930e-01,-3.674999251961708069e-02,1.832824572920799255e-02
9.164831042289733887e-02,-1.525185108184814453e-01,7.332699745893478394e-02,-1.053262278437614441e-01,9.295208007097244263e-02,-2.105069346725940704e-03,-7.739882171154022217e-02,-1.367723196744918823e-01,1.824735850095748901e-02,-1.103755682706832886e-01,-6.575956195592880249e-02,-5.278599914163351059e-03,-9.993535280227661133e-02,-2.036929316818714142e-02,2.806198783218860626e-03,1.532005332410335541e-02,-3.187960386276245117e-02,5.403047427535057068e-03,9.311722964048385620e-02,-1.067673638463020325e-01,1.226024031639099121e-01,-3.695053979754447937e-02,-9.989819675683975220e-02,8.032596111297607422e-02,7.364952564239501953e-02,2.943831728771328926e-03,1.209201589226722717e-01,8.226615190505981445e-02,-2.617526426911354065e-02,5.101549625396728516e-02,7.773160189390182495e-02,9.927971661090850830e-02,7.755167782306671143e-02,8.573537319898605347e-02,-5.104145780205726624e-02,-5.307472869753837585e-02,-7.937994599342346191e-02,7.954081892967224121e-02,3.983497247099876404e-02,-2.184531837701797485e-02,1.048367917537689209e-01,-8.367330580949783325e-02,-4.233439266681671143e-02,-3.352857427671551704e-03,-1.447429656982421875e-01,-7.890835404396057129e-03,-2.910216711461544037e-02,9.811982512474060059e-02,-1.007378995418548584e-01,5.666269734501838684e-02,-2.535165473818778992e-02,6.179740652441978455e-02,-8.466633409261703491e-02,6.439398229122161865e-02,7.665168493986129761e-03,-1.413853168487548828e-01,-6.988002359867095947e-02,-3.021074645221233368e-02,-7.814646512269973755e-02,-4.405619204044342041e-02,1.149941817857325077e-03,5.747127905488014221e-02,5.238289758563041687e-02,1.317159831523895264e-01
-2.411867864429950714e-02,-9.847341477870941162e-02,2.639319002628326416e-02,-1.468725651502609253e-01,7.024433463811874390e-02,-2.080287784337997437e-02,8.017016202211380005e-02,2.070473320782184601e-02,-2.404083497822284698e-02,6.945101916790008545e-02,-9.356629103422164917e-03,6.476112455129623413e-02,9.122113138437271118e-02,-7.547604292631149292e-02,-1.818968802690505981e-01,-2.892184071242809296e-02,4.990803077816963196e-03,1.839294731616973877e-01,2.260177023708820343e-02,3.569559007883071899e-02,5.268235504627227783e-02,4.187026247382164001e-02,-3.666858002543449402e-02,-4.654116556048393250e-02,2.179799377918243408e-01,4.300892353057861328e-03,1.224892660975456238e-01,1.658295392990112305e-01,-6.835650652647018433e-02,1.115906611084938049e-01,6.963983178138732910e-02,-2.627626806497573853e-02,5.379229411482810974e-02,-6.104212254285812378e-02,-1.261332482099533081e-01,-1.293766051530838013e-01,1.878938823938369751e-02,-1.003967523574829102e-01,-2.312728948891162872e-02,-8.072724938392639160e-02,8.382163941860198975e-02,6.636884808540344238e-02,-2.163202129304409027e-02,9.048730134963989258e-03,6.520171463489532471e-02,-2.561925947666168213e-01,-6.202124431729316711e-02,-2.061689198017120361e-01,1.394953206181526184e-02,2.192598208785057068e-02,-4.776980727910995483e-02,-2.312833257019519806e-02,9.099136292934417725e-02,-1.231189221143722534e-01,1.610266864299774170e-01,1.077055931091308594e-02,-1.000581756234169006e-01,9.961325675249099731e-03,5.730278789997100830e-02,1.025920808315277100e-01,1.447912603616714478e-01,1.344868354499340057e-02,6.521686911582946777e-02,6.809846311807632446e-02
-1.016886681318283081e-01,-1.150109171867370605e-01,-4.170819371938705444e-02,-1.306603550910949707e-01,1.986204180866479874e-03,9.583769738674163818e-02,-5.110690742731094360e-02,-2.742237150669097900e-01,2.171909660100936890e-01,1.055297702550888062e-01,6.568584591150283813e-02,1.325316578149795532e-01,3.726156428456306458e-02,7.011649757623672485e-02,-1.530318856239318848e-01,-1.049797981977462769e-01,1.242967694997787476e-01,-3.438688442111015320e-02,-3.626663610339164734e-02,-2.327939728274941444e-03,1.585737988352775574e-02,4.667055327445268631e-03,-1.007805690169334412e-01,-1.072181686758995056e-01,7.643685489892959595e-02,-1.876813471317291260e-01,1.153107061982154846e-01,2.919450700283050537e-01,9.804102033376693726e-02,5.417784303426742554e-02,2.605157494544982910e-01,6.461318582296371460e-02,-3.517166152596473694e-02,-2.075833529233932495e-01,1.626264129299670458e-04,1.829221844673156738e-03,7.033639587461948395e-03,-6.237798929214477539e-02,7.648218423128128052e-02,6.982057541608810425e-02,5.955640971660614014e-02,-6.775323301553726196e-02,-1.816324442625045776e-01,-1.097381766885519028e-02,-2.331256680190563202e-02,-2.063462585210800171e-01,8.439714461565017700e-02,-6.615106761455535889e-02,-9.371699392795562744e-02,5.986950173974037170e-02,2.603455819189548492e-02,2.311482466757297516e-02,-1.700131893157958984e-01,1.038019731640815735e-01,-6.668246816843748093e-03,-2.333967089653015137e-01,-7.223548600450158119e-04,-1.333926059305667877e-02,-1.335894465446472168e-01,-2.963022887706756592e-02,-5.948938429355621338e-02,-2.946271933615207672e-02,-4.557009041309356689e-02,-7.597932964563369751e-02
-7.727413624525070190e-02,-1.073791906237602234e-01,7.048172503709793091e-02,-1.516143791377544403e-02,-6.058468297123908997e-02,-2.775992825627326965e-02,-7.299365848302841187e-02,-2.804595828056335449e-01,-5.890756845474243164e-02,6.057658791542053223e-02,6.608670204877853394e-02,5.412224307656288147e-02,7.254192978143692017e-02,4.356054589152336121e-02,-8.540033549070358276e-02,4.131038114428520203e-02,1.338744014501571655e-01,4.278984665870666504e-02,7.248178590089082718e-03,4.070516303181648254e-02,2.879383787512779236e-02,7.708313316106796265e-02,3.905133903026580811e-02,-1.711600087583065033e-02,1.809601187705993652e-01,-3.311635553836822510e-02,2.755647599697113037e-01,3.160479068756103516e-01,4.927518218755722046e-02,7.562805712223052979e-02,1.651836484670639038e-01,3.356513008475303650e-02,-1.515681296586990356e-01,-1.279921829700469971e-01,-9.741935878992080688e-02,-1.840815320611000061e-02,2.826814306899905205e-03,-1.884298473596572876e-01,1.704858094453811646e-01,-1.081432476639747620e-01,-7.325552403926849365e-02,4.897299036383628845e-02,-1.060655191540718079e-01,-6.437242031097412109e-02,-7.813529670238494873e-02,-2.399694174528121948e-01,-1.302139461040496826e-01,-1.875610202550888062e-01,-5.399612337350845337e-02,-1.246401816606521606e-01,1.298839002847671509e-01,3.005643375217914581e-03,-1.062014140188694000e-02,-3.141949698328971863e-02,1.036883890628814697e-01,-9.984724223613739014e-02,6.811840832233428955e-02,9.095567464828491211e-02,-9.386461973190307617e-02,1.622342616319656372e-01,7.047559320926666260e-02,-1.846061646938323975e-02,9.341977536678314209e-02,6.768331676721572876e-02
1.018613502383232117e-01,8.506275713443756104e-02,4.591947887092828751e-03,-1.527734994888305664e-01,1.196097433567047119e-01,-4.598415642976760864e-02,9.912763722240924835e-03,3.644820675253868103e-02,5.181044340133666992e-03,-5.459964275360107422e-03,3.018363937735557556e-02,-4.612530395388603210e-02,2.768378937616944313e-03,6.360054761171340942e-02,-5.636204779148101807e-02,4.913236945867538452e-02,-2.516575343906879425e-02,-4.111121967434883118e-02,4.583658650517463684e-02,-4.775172472000122070e-02,-1.005423367023468018e-01,-9.288963675498962402e-02,-6.051563099026679993e-02,-6.558693945407867432e-02,-3.696009889245033264e-02,-3.041800484061241150e-02,-1.743188649415969849e-01,1.053279042243957520e-01,3.300889208912849426e-02,6.440021097660064697e-02,-9.216418117284774780e-02,-5.492325127124786377e-02,2.117131948471069336e-01,9.004803746938705444e-02,-8.198610693216323853e-02,1.054816171526908875e-01,-8.824869245290756226e-02,-4.444533213973045349e-02,-7.182428240776062012e-02,7.707040756940841675e-02,-6.568947434425354004e-02,1.028603911399841309e-01,-5.956222489476203918e-02,8.944968134164810181e-02,1.344385147094726562e-01,-3.699930757284164429e-02,1.286442130804061890e-01,-1.095214933156967163e-01,-3.714607656002044678e-02,-1.029886119067668915e-02,-4.859588295221328735e-02,-2.087654024362564087e-01,8.448158949613571167e-02,7.784164510667324066e-03,-4.580735694617033005e-03,-1.463482826948165894e-01,-2.071343958377838135e-01,-1.176682189106941223e-01,-9.570162743330001831e-02,-1.185432225465774536e-01,-1.376655697822570801e-01,9.708163887262344360e-02,-6.062639504671096802e-02,-1.136129945516586304e-01
